x,y,z,PopName
10.4,17.4,4.7,B
9.4,12.2,11.0,B
10.1,9.9,10.3,B
33.9,28.9,30.4,C
10.1,9.6,9.8,B
31.6,29.6,29.9,C
19.3,28.8,29.6,D
9.8,10.7,8.6,B
9.3,10.6,14.9,B
8.5,15.9,10.6,B
8.8,11.5,9.8,B
10.9,16.2,6.8,B
11.9,9.4,9.9,B
8.6,9.5,14.8,B
10.4,16.5,6.7,B
10.3,11.0,10.2,B
19.0,9.0,12.0,B
9.7,14.4,9.9,B
33.9,32.7,31.1,C
16.4,5.2,10.3,B
8.9,10.0,13.1,B
9.4,17.7,10.3,B
10.3,10.2,8.6,B
19.0,9.9,8.1,B
35.5,30.3,30.4,C
13.5,10.1,11.5,B
34.9,30.0,29.7,C
9.3,9.6,13.5,B
34.9,29.8,31.8,C
9.5,19.4,9.7,B
35.6,31.0,31.8,C
10.8,8.9,14.5,B
20.4,30.9,27.1,D
16.2,9.5,10.2,B
33.0,30.3,29.4,C
9.6,8.3,9.5,B
8.6,12.3,9.8,B
9.6,9.7,9.3,B
14.8,10.0,9.8,B
16.2,10.0,9.2,B
18.3,9.1,11.2,B
8.7,11.1,10.5,B
11.6,11.3,9.9,B
36.3,30.1,32.0,C
9.1,10.6,9.6,B
32.1,28.7,29.8,C
9.2,8.6,9.4,B
9.4,18.8,5.8,B
22.9,30.3,28.7,D
37.5,30.3,29.0,C
8.2,19.0,6.1,B
11.6,8.6,10.3,B
16.5,10.6,12.1,B
9.6,7.7,10.9,B
10.9,9.7,10.9,B
7.6,15.0,9.9,B
8.2,10.7,9.7,B
16.0,11.4,10.8,B
10.5,12.2,8.8,B
8.2,9.5,13.5,B
18.5,30.5,27.7,D
4.4,10.3,17.6,B
8.5,8.5,17.4,B
22.0,31.2,31.5,D
9.7,7.8,8.2,B
9.6,19.1,5.0,B
10.0,12.5,19.3,B
12.5,15.3,11.5,B
18.0,9.0,10.2,B
21.3,30.4,30.5,D
8.2,8.3,13.9,B
33.5,31.1,29.8,C
20.9,30.0,31.3,D
10.8,9.4,9.6,B
19.3,29.2,30.4,D
15.0,11.0,11.1,B
9.8,8.5,11.1,B
7.0,9.9,15.2,B
17.2,9.8,11.4,B
10.6,9.0,9.6,B
20.3,29.2,30.4,D
6.4,10.4,19.3,B
36.5,31.2,30.1,C
9.1,10.0,16.6,B
18.2,30.5,30.0,D
20.6,29.1,30.6,D
11.6,10.4,10.3,B
8.6,11.6,18.5,B
9.7,10.6,11.1,B
10.9,9.5,8.9,B
3.9,10.5,18.3,B
36.4,29.2,30.0,C
19.2,8.5,8.4,B
12.9,9.8,9.6,B
5.7,10.1,17.2,B
9.1,11.3,11.6,B
16.5,9.3,10.8,B
9.7,9.6,9.4,B
9.8,18.4,9.3,B
18.9,10.6,10.5,B
21.4,29.8,29.1,D
8.4,10.7,9.4,B
9.5,8.8,17.0,B
15.7,9.2,10.9,B
13.7,11.1,10.6,B
16.8,8.9,10.0,B
17.4,8.3,11.3,B
10.5,8.7,9.7,B
19.8,30.8,28.6,D
20.2,29.1,29.8,D
19.9,30.2,30.8,D
11.0,13.6,10.2,B
22.0,28.7,28.9,D
10.6,9.7,8.4,B
23.2,30.3,29.9,D
22.6,29.7,29.5,D
14.8,11.0,12.6,B
8.9,9.5,10.4,B
16.5,6.8,9.4,B
16.2,10.3,11.7,B
10.0,11.4,8.0,B
36.1,30.3,30.5,C
38.4,29.7,29.7,C
37.1,30.5,30.6,C
33.8,30.0,32.1,C
11.1,9.7,13.3,B
10.5,10.4,10.0,B
12.0,12.5,10.3,B
8.8,12.6,8.7,B
32.8,30.2,31.1,C
35.4,30.2,29.0,C
37.5,30.8,32.9,C
19.9,30.8,30.4,D
11.4,10.5,8.6,B
10.0,17.4,7.4,B
22.4,30.2,30.8,D
10.3,9.6,10.6,B
10.0,10.7,10.0,B
9.7,9.0,11.7,B
7.3,10.5,17.5,B
18.7,6.7,9.4,B
36.0,31.9,29.5,C
10.0,10.2,9.7,B
10.1,17.2,8.9,B
19.3,29.7,30.4,D
8.8,19.6,7.6,B
9.6,18.6,8.2,B
10.0,9.3,11.7,B
8.2,10.9,9.5,B
9.8,17.1,6.9,B
16.6,8.0,9.1,B
19.2,31.5,29.0,D
10.9,8.0,11.0,B
9.8,0.9,5.4,Noise
9.4,17.3,7.0,B
11.1,9.6,9.9,B
18.6,9.0,9.4,B
26.5,22.0,3.1,Noise
13.7,9.3,8.0,B
13.6,10.7,10.0,B
9.3,10.3,17.7,B
21.4,30.1,29.9,D
10.1,19.0,7.2,B
23.1,29.4,30.6,D
19.5,29.3,31.2,D
11.0,9.1,9.6,B
19.2,29.7,29.4,D
10.1,17.1,4.6,B
37.5,28.8,29.8,C
13.6,10.2,9.8,B
9.5,10.4,8.3,B
18.9,28.5,28.2,D
7.4,11.8,18.3,B
10.4,9.4,10.5,B
10.5,17.9,8.3,B
8.9,10.1,12.0,B
9.7,17.3,7.5,B
34.8,27.6,28.6,C
18.1,7.9,10.7,B
9.1,10.4,13.2,B
10.8,17.2,6.2,B
11.2,16.4,9.1,B
8.9,12.9,9.8,B
9.6,7.8,9.9,B
17.3,9.6,9.3,B
9.4,10.3,8.4,B
32.5,28.9,30.9,C
18.8,28.7,30.6,D
11.5,11.5,11.2,B
11.0,9.3,10.4,B
9.9,15.0,9.7,B
8.6,9.1,10.8,B
7.9,15.0,10.9,B
9.6,11.1,8.2,B
9.3,18.4,8.0,B
17.0,5.5,11.3,B
10.3,18.8,10.2,B
9.2,10.7,9.3,B
11.1,11.7,9.2,B
7.6,10.1,16.8,B
9.8,12.1,10.1,B
11.1,10.6,11.6,B
20.7,30.4,30.7,D
11.3,18.7,8.1,B
9.9,14.4,8.7,B
20.7,31.4,29.7,D
17.5,5.5,10.9,B
11.0,9.6,9.5,B
35.7,29.9,31.6,C
9.3,9.3,11.5,B
20.7,30.4,28.4,D
17.4,8.7,9.7,B
8.9,18.0,9.6,B
5.5,9.8,18.9,B
15.0,11.3,9.2,B
11.6,13.7,9.1,B
33.5,30.2,29.6,C
17.4,3.2,10.3,B
11.8,11.0,9.0,B
35.2,27.9,29.6,C
22.3,30.0,31.1,D
38.8,30.1,31.7,C
10.5,10.3,10.7,B
17.0,28.6,30.8,D
8.6,11.6,17.9,B
10.3,14.5,5.4,Noise
11.2,9.3,7.6,B
10.1,14.5,9.6,B
10.0,16.5,9.0,B
-0.0,2.5,6.1,Noise
20.4,30.8,30.5,D
21.5,30.4,31.3,D
13.2,10.7,9.7,B
9.5,10.5,7.7,B
19.8,6.9,11.3,B
10.5,12.9,10.1,B
36.2,30.3,30.3,C
21.7,29.1,28.4,D
10.0,9.6,7.2,B
9.9,8.9,11.5,B
13.1,10.4,9.6,B
12.0,11.0,9.9,B
8.7,8.3,18.7,B
4.1,10.0,19.5,B
10.4,9.4,11.2,B
11.1,13.2,9.2,B
10.2,9.7,10.3,B
22.0,30.0,29.4,D
14.1,12.0,10.9,B
18.2,29.7,30.0,D
8.1,9.8,9.2,B
11.1,18.8,5.1,B
19.7,32.6,30.2,D
35.5,30.0,30.1,C
16.0,8.8,10.5,B
1.4,5.5,20.1,Noise
35.8,31.3,30.1,C
8.9,15.4,10.0,B
39.4,29.6,30.1,C
18.5,9.5,8.7,B
32.7,30.0,30.3,C
20.1,6.2,11.3,B
10.3,9.9,16.2,B
35.9,29.4,30.4,C
13.8,3.8,15.2,Noise
10.7,9.6,10.6,B
11.6,9.4,9.1,B
22.0,30.5,30.7,D
10.3,9.1,10.9,B
9.1,9.8,10.1,B
10.3,10.5,9.2,B
10.0,9.4,14.1,B
10.4,19.0,6.4,B
21.4,30.3,30.7,D
9.5,9.7,9.8,B
9.1,13.3,10.4,B
5.8,10.5,19.1,B
9.7,10.8,15.4,B
15.6,2.5,11.8,Noise
16.9,9.4,9.3,B
17.7,31.0,29.8,D
23.4,30.2,29.0,D
8.5,10.4,16.4,B
17.7,8.7,9.7,B
10.1,18.3,2.6,B
9.3,9.5,9.6,B
2.9,10.0,16.6,B
16.9,7.8,12.4,B
9.0,11.5,9.6,B
19.8,32.7,31.3,D
8.1,9.8,9.6,B
7.1,11.9,18.8,B
21.9,30.6,29.0,D
9.6,8.4,11.2,B
10.1,9.3,10.8,B
12.3,9.6,10.1,B
9.8,8.8,8.5,B
8.8,11.3,9.9,B
32.0,31.8,29.0,C
35.5,30.6,31.2,C
9.2,13.9,11.2,B
19.3,30.3,31.8,D
11.0,16.9,5.2,B
10.3,10.2,13.0,B
9.5,10.0,19.1,B
35.7,10.7,8.6,Noise
10.3,12.7,10.7,B
12.8,9.7,9.5,B
9.5,10.5,9.9,B
8.6,8.6,17.2,B
11.0,10.9,15.6,B
10.5,18.9,4.6,B
10.3,9.7,11.1,B
11.3,10.4,11.0,B
20.8,28.4,30.0,D
9.6,17.7,5.6,B
36.3,30.0,30.8,C
10.1,10.9,11.7,B
11.6,10.2,11.4,B
11.9,9.9,9.3,B
4.9,22.0,1.1,Noise
10.1,9.6,15.5,B
10.5,10.2,10.0,B
10.3,9.3,10.6,B
23.6,30.9,30.5,D
20.2,30.2,31.4,D
10.5,11.1,12.3,B
9.1,10.7,12.2,B
17.6,8.3,9.9,B
17.8,30.2,28.9,D
10.8,8.7,9.4,B
19.1,3.6,8.7,B
34.8,30.5,31.4,C
12.0,10.8,10.4,B
36.8,31.2,31.0,C
21.1,30.5,30.4,D
10.4,10.5,10.8,B
21.0,28.3,30.7,D
9.4,9.8,9.2,B
8.6,9.1,10.2,B
11.5,9.0,10.6,B
10.5,9.8,15.2,B
11.2,11.0,10.7,B
9.0,8.5,10.3,B
20.8,28.6,29.7,D
4.9,9.8,18.4,B
10.7,9.6,9.3,B
18.7,9.6,9.5,B
17.0,10.0,10.5,B
10.7,13.7,10.1,B
18.9,31.4,29.6,D
14.6,10.2,10.7,B
18.3,9.3,10.0,B
10.4,16.5,10.8,B
22.0,29.6,29.3,D
9.6,17.3,11.5,B
37.0,31.4,30.6,C
25.1,29.4,28.7,D
10.3,9.9,8.9,B
11.2,9.4,10.3,B
33.9,30.0,30.1,C
10.5,10.6,9.9,B
35.1,28.7,31.2,C
12.1,8.5,9.0,B
10.6,9.3,11.4,B
34.3,30.9,29.2,C
10.7,17.6,8.3,B
9.9,9.6,9.5,B
10.2,13.5,9.0,B
20.6,29.7,30.6,D
6.4,9.4,19.0,B
10.0,10.8,10.2,B
17.3,9.8,9.8,B
35.3,29.8,28.9,C
11.5,13.7,8.5,B
8.5,9.2,9.7,B
9.1,10.7,9.9,B
34.4,29.2,30.8,C
9.3,11.1,14.9,B
9.9,11.1,9.7,B
36.0,27.9,29.3,C
9.7,12.3,10.3,B
10.8,10.0,11.8,B
31.0,30.4,30.4,C
19.5,30.1,32.0,D
20.2,30.5,31.1,D
10.6,11.4,16.1,B
11.3,9.6,11.8,B
7.4,9.7,18.6,B
7.8,11.1,11.5,B
8.4,10.5,14.2,B
9.5,15.5,10.2,B
10.7,10.3,14.8,B
7.8,10.4,16.9,B
10.5,11.4,9.3,B
9.6,10.1,11.3,B
15.3,3.6,22.5,Noise
9.5,17.0,3.6,B
16.3,9.8,10.9,B
9.9,14.3,11.6,B
22.8,29.2,30.9,D
8.0,9.9,10.0,B
17.1,6.5,10.8,B
17.4,29.9,29.6,D
32.1,29.9,31.5,C
9.8,15.9,9.5,B
17.1,6.4,10.4,B
9.5,9.4,9.5,B
10.5,9.9,11.4,B
10.3,15.4,12.4,B
9.6,8.7,14.9,B
10.7,9.2,9.0,B
7.0,10.4,19.9,B
13.6,10.5,10.4,B
34.4,28.6,29.7,C
6.1,10.0,19.1,B
17.4,30.1,28.2,D
22.1,29.4,28.4,D
38.9,30.4,29.0,C
24.1,29.1,28.2,D
9.5,11.1,10.2,B
9.9,10.1,10.2,B
10.7,11.8,9.9,B
9.0,10.7,16.0,B
9.2,10.5,17.0,B
17.9,8.4,11.4,B
9.6,11.0,11.2,B
8.7,8.2,19.0,B
8.6,16.8,10.2,B
10.7,10.4,8.9,B
22.4,28.5,29.3,D
17.9,8.6,8.5,B
10.6,8.1,9.5,B
17.4,9.9,9.6,B
10.4,10.1,7.7,B
6.0,7.6,18.7,B
6.3,10.4,18.7,B
5.3,11.2,18.1,B
7.3,9.8,18.7,B
36.7,30.7,30.7,C
34.5,29.3,29.7,C
12.8,16.3,14.1,Noise
35.0,29.1,31.7,C
9.7,10.5,11.4,B
11.8,12.5,9.0,B
9.7,16.9,4.0,B
9.0,16.9,10.8,B
8.6,9.5,10.7,B
21.7,30.3,29.7,D
20.5,29.1,29.6,D
10.1,9.2,9.4,B
22.9,29.9,28.7,D
14.0,11.1,8.4,B
14.6,11.8,8.6,B
4.9,30.9,6.1,Noise
14.3,8.7,10.8,B
8.3,13.9,8.4,B
9.1,10.8,10.1,B
33.0,32.2,30.8,C
16.9,8.2,10.8,B
9.6,9.5,9.0,B
11.0,19.4,9.7,B
9.4,11.0,10.0,B
16.9,8.8,9.7,B
9.4,9.0,11.4,B
21.6,31.4,30.8,D
3.4,11.0,17.9,B
11.0,9.7,10.0,B
10.3,12.6,10.9,B
17.9,10.0,10.0,B
14.9,9.2,10.6,B
34.1,30.1,30.9,C
9.2,17.6,5.5,B
21.8,29.9,30.5,D
10.4,10.9,9.0,B
11.8,12.6,10.4,B
23.5,31.2,29.6,D
8.8,9.5,9.9,B
16.4,9.2,10.0,B
10.3,18.5,3.3,B
20.4,29.4,31.0,D
38.0,30.6,30.5,C
11.4,13.0,10.8,B
10.7,9.9,9.2,B
35.6,29.8,31.0,C
7.8,8.8,18.4,B
16.8,7.1,10.8,B
10.1,9.4,9.9,B
18.3,28.7,28.6,D
8.6,8.3,12.4,B
9.6,9.1,10.4,B
18.1,6.5,9.0,B
17.1,7.8,9.2,B
9.3,11.5,10.6,B
21.6,30.3,28.9,D
19.8,29.3,31.7,D
13.9,9.3,9.3,B
35.5,29.2,29.7,C
35.4,30.8,30.8,C
9.7,9.8,8.5,B
10.1,10.0,11.6,B
12.8,9.5,9.6,B
9.3,11.6,13.5,B
10.5,15.2,9.1,B
14.7,10.5,9.0,B
10.5,14.7,9.4,B
9.3,9.5,9.6,B
9.0,9.1,11.0,B
10.1,11.8,8.6,B
21.3,30.2,28.6,D
10.1,10.3,12.3,B
18.7,29.7,31.4,D
19.0,30.4,29.1,D
21.1,28.8,30.2,D
20.0,31.3,31.1,D
32.4,29.6,31.1,C
13.7,9.0,9.9,B
21.1,29.5,30.0,D
10.7,10.1,11.0,B
34.9,29.9,29.4,C
21.9,29.0,29.9,D
16.7,9.3,9.3,B
9.8,18.3,8.3,B
11.0,17.6,9.7,B
34.9,30.5,28.9,C
8.3,10.8,18.6,B
35.7,31.1,30.4,C
35.1,29.5,30.3,C
17.6,7.6,9.6,B
10.0,10.3,9.9,B
9.8,8.2,9.8,B
38.0,30.8,30.5,C
37.1,29.5,29.8,C
14.9,9.7,9.5,B
9.5,18.1,8.3,B
10.0,10.1,10.7,B
3.3,10.9,18.3,B
10.5,10.1,9.3,B
22.2,30.1,31.3,D
10.6,9.2,10.1,B
13.0,7.7,10.3,B
18.4,6.7,10.9,B
10.0,12.8,8.3,B
8.0,8.1,17.6,B
34.3,29.7,29.4,C
9.7,9.0,9.0,B
9.9,9.7,9.3,B
16.2,10.0,9.1,B
9.7,9.3,15.9,B
36.4,30.2,28.9,C
22.8,30.8,30.5,D
14.7,11.6,10.2,B
20.8,28.2,31.1,D
8.5,11.1,9.2,B
11.8,8.7,14.4,B
11.0,10.0,10.2,B
37.8,30.6,31.2,C
14.2,11.7,10.4,B
9.7,11.0,9.4,B
35.8,30.9,29.8,C
10.1,10.1,9.7,B
10.2,10.0,11.2,B
14.4,11.4,10.8,B
10.6,11.7,8.8,B
11.5,9.0,8.3,B
10.2,12.0,9.8,B
10.0,11.0,10.2,B
8.7,10.6,17.6,B
22.3,30.8,30.3,D
21.3,30.3,30.4,D
21.6,29.6,31.2,D
10.8,9.3,14.9,B
10.3,9.6,15.4,B
10.4,9.8,10.6,B
8.4,9.2,9.6,B
15.6,10.2,10.0,B
9.3,11.8,17.1,B
10.2,9.0,10.2,B
37.8,28.5,31.0,C
10.4,10.1,11.2,B
10.1,9.4,9.7,B
35.5,30.8,30.0,C
9.3,8.8,8.8,B
36.6,30.4,30.0,C
11.2,16.3,7.0,B
10.0,18.2,9.3,B
9.7,8.6,8.8,B
10.2,10.8,9.7,B
14.9,9.6,9.0,B
10.7,8.7,15.8,B
35.9,29.6,29.8,C
24.9,30.5,28.4,D
37.6,30.6,30.2,C
9.5,11.6,9.1,B
14.9,10.2,10.5,B
14.2,8.6,8.6,B
10.6,9.7,10.1,B
22.3,28.1,32.0,D
9.5,11.5,17.7,B
11.4,9.5,9.8,B
8.8,9.0,9.4,B
11.3,9.6,15.4,B
10.6,9.9,8.7,B
9.8,8.7,11.4,B
20.0,30.2,28.6,D
11.1,9.1,10.5,B
9.8,17.0,7.8,B
34.1,29.2,29.3,C
8.5,10.7,10.1,B
19.1,10.7,8.8,B
14.4,8.9,9.3,B
18.1,10.4,10.6,B
8.4,14.1,9.6,B
8.8,9.4,9.6,B
20.0,31.4,29.8,D
10.0,10.7,9.5,B
9.4,15.4,9.7,B
23.8,10.2,23.6,Noise
11.7,9.3,9.5,B
11.0,10.5,8.6,B
18.1,7.5,9.8,B
10.0,18.0,10.2,B
33.8,28.4,30.0,C
10.9,11.6,10.3,B
21.2,12.4,19.2,Noise
8.9,10.5,10.0,B
9.7,8.9,9.1,B
11.5,9.0,9.5,B
22.4,28.9,31.3,D
10.7,9.7,15.4,B
9.7,11.1,8.6,B
10.4,18.3,5.2,B
9.5,9.8,10.0,B
10.5,18.0,7.8,B
23.8,27.7,30.4,D
34.0,28.1,27.5,C
8.3,11.3,10.0,B
35.6,29.3,28.6,C
10.8,8.9,8.0,B
15.4,9.9,8.4,B
11.0,8.9,10.8,B
34.4,28.4,29.1,C
19.0,30.4,31.0,D
9.4,11.3,10.5,B
16.9,4.8,8.1,B
10.0,11.0,9.8,B
15.9,9.3,9.9,B
14.2,10.7,7.5,B
11.1,10.5,10.7,B
13.4,10.7,10.4,B
20.3,8.6,8.5,B
24.0,30.9,30.8,D
8.5,11.0,11.1,B
10.5,18.1,7.0,B
9.7,11.2,10.1,B
10.1,11.7,9.4,B
10.8,8.7,10.4,B
9.3,12.9,8.4,B
18.5,30.2,33.0,D
4.3,11.5,16.5,B
18.6,10.0,11.5,B
7.8,9.3,11.2,B
17.3,5.6,10.8,B
10.1,11.1,9.9,B
16.4,7.5,10.0,B
8.3,15.9,7.9,B
10.9,9.4,10.1,B
8.1,9.2,11.3,B
21.8,29.8,31.8,D
17.6,30.1,30.8,D
14.4,10.0,9.5,B
18.9,8.6,9.3,B
12.1,10.4,9.5,B
8.8,9.2,10.1,B
10.8,10.0,10.2,B
7.4,9.8,17.6,B
23.5,30.2,29.3,D
10.6,8.6,9.7,B
5.5,8.6,18.8,B
8.9,11.0,16.0,B
13.2,10.9,9.2,B
12.4,17.0,4.7,B
18.8,8.1,9.9,B
15.3,8.7,10.1,B
9.3,11.8,9.7,B
11.2,10.4,9.0,B
11.3,15.3,10.3,B
9.1,16.0,9.8,B
8.7,15.7,10.4,B
9.5,20.5,4.7,B
12.4,12.4,12.3,B
10.8,10.9,11.0,B
23.8,29.4,27.6,D
9.9,8.8,13.7,B
18.4,5.6,9.8,B
17.6,4.8,8.5,B
7.4,9.6,18.8,B
19.9,31.1,29.8,D
33.6,31.3,31.1,C
19.2,7.5,9.3,B
9.5,20.2,6.1,B
10.3,10.1,9.8,B
9.6,10.4,9.1,B
8.8,11.1,9.2,B
9.2,18.4,8.9,B
34.0,30.0,28.8,C
14.8,11.1,9.8,B
16.4,7.5,9.9,B
35.2,28.2,30.6,C
33.4,29.1,30.2,C
10.4,9.9,10.4,B
16.8,7.5,9.2,B
37.1,28.9,31.1,C
10.4,10.3,9.5,B
10.7,8.4,8.6,B
12.4,29.5,19.2,Noise
10.7,8.2,7.1,B
11.6,18.3,9.7,B
8.4,8.0,10.9,B
9.5,10.5,8.0,B
10.0,9.7,8.1,B
34.5,31.3,30.7,C
10.7,17.3,12.2,B
36.5,30.2,28.8,C
8.8,18.4,4.5,B
10.1,11.1,15.9,B
14.8,9.1,8.8,B
11.1,9.3,9.5,B
21.8,29.8,30.7,D
11.4,10.0,10.2,B
9.6,9.7,10.6,B
9.2,18.1,4.9,B
20.3,28.0,30.3,D
10.0,9.7,7.9,B
11.8,8.6,11.1,B
10.3,15.9,10.5,B
19.3,29.3,28.7,D
4.6,9.8,17.6,B
10.0,9.8,10.6,B
34.3,28.0,28.4,C
10.6,9.1,9.2,B
10.2,8.2,9.1,B
10.1,16.9,10.3,B
10.7,9.4,18.8,B
18.5,29.8,29.4,D
10.7,9.0,9.5,B
19.8,7.6,10.4,B
10.8,8.8,10.2,B
37.1,28.2,29.4,C
22.0,31.3,30.1,D
10.3,9.9,10.9,B
34.6,29.1,29.3,C
10.2,9.3,8.7,B
8.7,17.7,6.5,B
20.7,30.2,30.0,D
10.3,9.6,10.5,B
31.1,27.8,29.8,C
10.0,10.7,10.6,B
22.6,29.6,29.7,D
15.2,10.8,9.2,B
33.4,30.3,31.0,C
16.7,9.0,8.7,B
10.7,9.9,10.0,B
35.4,30.0,29.3,C
8.6,17.2,6.4,B
10.6,10.2,10.0,B
10.8,10.4,9.6,B
36.6,31.0,31.7,C
23.3,29.0,29.3,D
34.4,29.6,29.3,C
8.8,9.9,10.3,B
15.8,10.8,9.7,B
35.6,31.1,30.3,C
19.8,29.9,29.2,D
13.6,9.8,9.2,B
38.0,28.2,29.9,C
10.8,9.4,10.1,B
33.7,29.2,30.4,C
19.2,6.9,9.1,B
11.1,10.0,9.9,B
10.3,10.0,10.1,B
10.1,18.2,3.7,B
18.3,3.3,11.7,B
10.3,8.2,10.5,B
16.7,9.9,10.3,B
36.0,30.6,30.6,C
12.7,17.6,7.1,B
34.0,28.7,30.6,C
8.7,9.1,9.9,B
32.7,31.3,30.2,C
9.8,10.7,11.3,B
5.4,8.8,19.1,B
9.9,8.5,8.7,B
21.8,29.2,29.3,D
9.1,10.4,11.0,B
10.3,10.7,9.6,B
9.6,9.5,11.1,B
10.5,14.0,11.9,B
10.7,8.9,13.7,B
9.8,10.4,10.5,B
9.1,10.6,13.9,B
11.7,10.6,10.3,B
31.3,28.9,30.2,C
16.3,19.9,24.5,Noise
20.5,32.4,30.3,D
20.4,28.9,31.9,D
32.7,29.2,30.3,C
18.1,29.9,30.6,D
10.6,16.5,10.3,B
13.2,9.7,11.4,B
9.7,17.2,8.9,B
10.2,10.5,9.7,B
10.4,17.8,6.1,B
33.1,29.3,32.1,C
19.0,31.3,31.6,D
8.7,10.3,13.9,B
17.6,10.9,8.6,B
21.9,30.4,28.7,D
20.7,29.5,29.8,D
10.4,8.7,8.5,B
11.2,11.1,11.5,B
18.0,29.7,30.1,D
8.8,16.2,8.5,B
17.3,4.5,10.2,B
8.6,10.9,17.1,B
34.2,30.2,29.2,C
22.3,29.3,31.7,D
9.3,11.5,9.2,B
9.6,7.5,11.1,B
15.8,9.9,8.8,B
9.1,16.3,8.6,B
9.2,11.4,16.7,B
20.8,28.8,30.3,D
8.7,15.2,9.8,B
10.2,16.0,10.2,B
9.6,16.7,5.7,B
10.4,11.1,15.2,B
11.7,9.7,14.5,B
10.1,8.3,9.2,B
9.7,10.7,10.7,B
10.3,13.8,10.4,B
21.1,29.7,30.1,D
8.3,9.1,17.5,B
10.5,10.2,9.2,B
11.4,10.2,16.7,B
20.8,29.3,29.3,D
4.9,10.8,17.9,B
35.3,28.7,29.9,C
8.4,11.9,14.8,B
9.5,9.6,9.1,B
15.6,9.1,8.2,B
8.3,10.2,12.4,B
9.0,12.3,10.3,B
9.7,11.2,9.9,B
10.3,7.6,10.4,B
23.3,30.5,31.8,D
4.7,10.4,19.5,B
10.6,18.4,8.6,B
10.2,9.8,9.9,B
21.5,31.4,30.6,D
9.5,18.5,7.6,B
23.0,31.0,29.4,D
9.6,8.8,9.2,B
10.3,10.7,16.4,B
9.0,12.7,18.7,B
11.5,9.4,9.0,B
11.0,10.3,12.0,B
24.0,30.1,30.1,D
38.1,30.0,29.4,C
10.2,10.1,9.0,B
18.2,4.4,10.9,B
17.3,6.2,9.8,B
16.8,30.0,31.3,D
11.8,16.9,-0.3,B
9.5,10.2,9.3,B
22.7,28.5,29.5,D
3.5,11.6,17.6,B
8.6,8.9,8.9,B
12.7,8.6,10.4,B
33.0,31.3,29.6,C
9.1,19.2,3.9,B
21.2,31.6,31.9,D
10.3,9.7,9.4,B
7.1,11.6,18.8,B
3.7,8.6,18.0,B
10.1,11.1,11.0,B
17.9,8.3,10.7,B
11.3,9.4,16.7,B
10.0,16.5,10.6,B
8.1,8.7,17.8,B
8.9,17.7,6.4,B
38.4,31.5,29.2,C
9.5,11.0,9.6,B
18.0,4.2,10.7,B
33.0,30.6,30.0,C
10.2,13.0,10.1,B
15.7,10.9,9.1,B
32.5,31.8,30.0,C
8.1,10.7,8.3,B
32.4,29.5,31.1,C
18.1,3.8,10.5,B
9.2,10.5,16.2,B
7.5,9.2,16.7,B
8.8,8.4,8.5,B
10.9,18.4,10.5,B
16.6,6.1,10.5,B
33.9,30.0,29.7,C
10.5,14.4,11.2,B
15.5,10.5,10.3,B
22.5,30.4,30.0,D
10.5,10.4,9.9,B
19.5,30.1,29.2,D
35.9,31.6,30.0,C
9.2,10.6,9.3,B
8.6,11.0,16.3,B
11.3,9.5,17.8,B
37.0,28.4,29.0,C
6.3,10.0,20.6,B
15.9,10.4,10.1,B
10.4,10.8,14.0,B
4.1,10.3,18.1,B
14.1,11.0,11.6,B
14.2,9.1,10.2,B
9.1,8.1,17.5,B
11.7,15.3,10.1,B
8.1,9.0,10.0,B
10.1,13.8,10.9,B
35.2,28.9,29.2,C
9.6,18.5,2.7,B
9.7,10.5,8.5,B
9.3,11.1,16.8,B
10.7,14.9,10.6,B
10.8,10.4,13.1,B
23.0,32.0,29.2,D
14.4,12.6,10.5,B
16.7,9.2,8.8,B
32.8,29.7,28.2,C
10.5,9.8,8.9,B
35.4,30.2,29.6,C
10.2,17.2,5.2,B
32.6,30.2,30.7,C
33.8,30.6,15.2,Noise
9.9,16.0,7.3,B
37.5,30.2,28.6,C
11.8,9.3,11.6,B
23.9,30.0,30.2,D
19.8,29.1,29.6,D
5.8,11.1,16.2,B
19.1,7.9,10.3,B
10.3,11.1,13.9,B
8.1,9.9,11.3,B
7.5,10.1,17.4,B
10.9,9.2,9.5,B
9.7,9.1,9.8,B
33.4,30.3,30.4,C
9.9,10.4,10.9,B
9.1,8.9,9.7,B
32.3,29.5,30.1,C
10.1,9.9,11.1,B
9.8,14.0,8.7,B
10.3,8.4,10.0,B
10.1,9.9,11.2,B
18.0,8.1,10.0,B
9.1,9.1,15.7,B
21.7,29.8,29.5,D
9.7,18.9,9.9,B
9.6,16.5,11.0,B
8.7,15.2,10.2,B
10.3,10.2,11.1,B
12.1,8.3,8.6,B
9.4,8.9,9.0,B
9.0,9.4,9.8,B
20.1,29.1,31.2,D
9.4,9.2,8.6,B
12.1,12.2,9.4,B
21.2,29.1,29.2,D
36.4,30.3,30.0,C
11.1,9.1,10.2,B
9.3,9.8,11.3,B
17.4,6.3,11.3,B
9.3,8.6,7.0,B
21.1,28.5,29.1,D
15.3,9.8,10.8,B
18.6,9.8,9.2,B
35.4,29.1,29.4,C
34.4,30.7,30.9,C
8.7,8.3,10.7,B
17.8,7.3,10.6,B
9.7,18.6,7.1,B
13.2,10.8,10.5,B
11.4,15.0,9.2,B
10.5,18.7,3.5,B
19.1,29.2,29.8,D
17.4,8.0,10.5,B
4.5,1.4,15.5,Noise
34.1,31.1,31.1,C
