id,cluster_id,x,y,z
1793,B,10.4,9.82,9.61
1794,B,11.200000000000001,9.15,9.51
1795,C,34.4,29.9,30.3
1796,C,33.8,30.3,29.4
1797,B,10.6,11.3,11.3
1798,B,7.5600000000000005,10.9,8.78
1799,B,9.46,9.62,10.8
1800,B,10.6,11.1,10.599999999999998
1801,B,10.6,9.14,12.0
1802,B,13.5,11.1,9.55
1803,A,29.699999999999996,30.3,30.1
1804,A,25.8,29.1,30.9
1805,A,27.800000000000004,31.7,30.2
1806,A,25.0,29.8,30.9
1807,C,32.3,28.9,31.3
1808,B,10.7,11.3,12.2
1809,B,11.9,10.0,9.91
1810,A,30.0,29.5,29.7
1811,A,29.3,29.0,30.1
1812,B,11.599999999999998,12.2,9.75
1813,B,9.15,8.97,10.7
1814,A,31.8,30.2,29.8
1815,B,9.73,11.0,9.77
1816,A,26.4,29.9,30.3
1817,B,10.1,9.810000000000002,12.4
1818,C,32.3,29.1,30.8
1819,B,11.9,10.8,12.2
1820,B,8.49,12.9,8.67
1821,B,9.73,9.7,11.4
1822,B,12.7,10.1,10.3
1823,B,10.2,10.4,10.5
1824,B,11.599999999999998,12.6,8.95
1825,B,9.59,10.6,8.58
1826,B,8.89,10.1,9.48
1827,C,35.7,29.6,30.2
1828,B,10.1,10.7,11.0
1829,B,12.6,9.86,9.62
1830,B,10.7,9.83,10.7
1831,B,8.29,7.46,11.7
1832,A,25.8,29.9,30.4
1833,B,11.8,9.66,10.5
1834,B,12.8,10.0,9.99
1835,A,31.6,29.0,30.3
1836,B,9.53,9.82,12.9
1837,B,10.2,8.98,12.5
1838,B,9.33,11.8,8.8
1839,B,10.3,13.0,10.1
1840,B,12.7,10.1,11.2
1841,B,12.3,10.2,11.6
1842,None,11.000000000000002,8.67,12.4
1843,B,10.4,11.3,9.36
1844,B,10.3,10.2,12.2
1845,B,9.88,12.8,9.5
1846,B,10.900000000000002,13.5,8.82
1847,B,11.200000000000001,10.4,8.44
1848,B,10.2,12.6,11.1
1849,None,8.9,8.83,11.9
1850,A,32.0,30.9,31.2
1851,None,12.9,9.14,10.2
1852,B,10.0,9.61,8.34
1853,B,11.8,12.4,10.7
1854,B,12.3,13.4,8.36
1855,C,32.7,28.0,31.3
1856,B,10.0,10.4,9.4
1857,B,10.5,9.86,12.1
1858,A,31.6,29.7,30.0
1859,A,25.1,29.8,29.9
1860,B,12.5,10.8,10.4
1861,B,9.84,10.8,9.0
1862,A,27.3,31.0,29.7
1863,B,11.9,10.4,7.22
1864,A,29.3,31.3,29.6
1865,None,8.27,11.8,11.1
1866,A,24.9,29.6,31.0
1867,B,9.94,9.54,11.1
1868,C,35.1,30.0,29.5
1869,B,11.699999999999998,10.6,10.8
1870,B,9.68,8.98,11.7
1871,A,23.3,31.5,30.7
1872,B,10.4,10.7,11.1
1873,B,10.1,9.35,10.7
1874,B,9.78,13.6,10.1
1875,B,9.06,10.4,11.4
1876,A,30.7,28.6,30.1
1877,A,31.8,31.1,29.6
1878,B,10.800000000000002,10.9,10.1
1879,B,11.3,11.200000000000001,10.599999999999998
1880,None,35.6,6.35,31.6
1881,B,8.94,9.38,10.9
1882,B,11.699999999999998,10.3,10.2
1883,B,9.53,11.8,10.7
1884,A,26.5,31.9,30.9
1885,A,27.0,29.9,29.0
1886,A,26.6,31.0,31.4
1887,A,25.7,28.799999999999997,29.2
1888,C,34.6,30.5,28.6
1889,C,32.6,30.3,28.9
1890,A,29.199999999999996,30.099999999999998,30.2
1891,B,11.000000000000002,12.7,9.55
1892,B,10.900000000000002,10.6,9.92
1893,B,10.5,11.4,11.1
1894,A,28.700000000000003,30.5,31.0
1895,B,10.800000000000002,9.300000000000002,9.61
1896,A,29.899999999999995,29.5,29.0
1897,B,9.93,11.200000000000001,8.39
1898,B,12.5,9.85,8.93
1899,B,13.6,11.200000000000001,9.55
1900,A,28.4,29.1,28.2
1901,A,25.4,28.9,29.7
1902,B,9.75,10.2,9.97
1903,B,9.17,8.29,11.9
1904,B,8.85,13.099999999999998,8.98
1905,A,31.6,30.099999999999998,30.3
1906,C,32.8,30.5,30.8
1907,A,26.8,29.6,28.9
1908,B,14.1,9.15,11.0
1909,C,33.4,30.4,32.4
1910,B,10.4,12.6,9.59
1911,B,10.2,13.8,9.82
1912,B,10.1,12.2,9.83
1913,B,9.75,11.1,8.569999999999999
1914,B,8.76,11.0,11.0
1915,A,28.799999999999997,30.5,29.3
1916,A,30.6,29.3,29.3
1917,B,11.599999999999998,9.48,9.98
1918,A,31.7,29.7,31.7
1919,B,11.699999999999998,9.72,8.93
1920,B,10.6,10.0,8.34
1921,B,8.81,11.5,9.78
1922,B,7.460000000000001,11.200000000000001,11.1
1923,B,9.61,10.5,11.9
1924,A,30.6,29.9,30.5
1925,C,33.6,27.8,30.0
1926,A,30.0,29.8,29.5
1927,B,12.4,10.7,10.2
1928,B,10.3,10.3,9.81
1929,B,9.12,10.7,9.83
1930,B,11.599999999999998,10.3,10.3
1931,B,9.65,13.3,9.45
1932,B,9.32,9.47,11.0
1933,B,13.1,9.75,9.61
1934,B,9.18,10.0,11.2
1935,A,26.3,30.8,30.8
1936,A,30.7,30.8,29.8
1937,B,12.2,10.4,10.9
1938,B,9.38,9.7,12.1
1939,B,9.98,9.95,9.84
1940,A,32.1,28.799999999999997,29.1
1941,B,10.5,10.9,12.1
1942,B,8.46,10.4,9.7
1943,B,10.2,10.2,8.35
1944,B,10.5,12.6,10.4
1945,B,8.76,9.91,11.2
1946,B,12.3,10.7,10.1
1947,B,12.5,10.5,10.2
1948,C,34.5,29.5,31.100000000000005
1949,A,29.8,29.6,28.9
1950,C,34.5,28.1,28.2
1951,B,6.7,10.6,13.5
1952,B,10.900000000000002,9.23,12.1
1953,C,36.3,29.6,28.2
1954,B,9.69,11.3,12.0
1955,A,22.099999999999998,30.8,30.0
1956,B,10.2,10.1,8.62
1957,B,12.3,10.6,9.04
1958,B,11.000000000000002,12.4,10.1
1959,B,12.2,10.9,11.3
1960,B,7.96,8.32,12.9
1961,A,31.4,29.8,28.7
1962,B,10.800000000000002,11.0,11.1
1963,B,10.7,10.7,10.8
1964,B,12.4,9.37,10.2
1965,B,12.2,8.19,11.6
1966,B,9.09,11.5,10.3
1967,B,11.599999999999998,9.41,11.0
1968,B,8.48,11.1,10.8
1969,B,10.0,10.8,9.54
1970,B,10.6,9.75,10.599999999999998
1971,A,27.1,29.7,28.5
1972,C,33.7,30.9,30.4
1973,B,8.68,10.7,12.1
1974,C,34.7,29.8,29.3
1975,B,12.1,9.4,9.02
1976,A,31.1,29.5,30.1
1977,B,10.3,8.38,13.8
1978,A,30.8,29.6,29.7
1979,B,11.9,9.8,10.3
1980,A,24.1,30.4,28.1
1981,B,8.7,9.54,11.0
1982,C,32.9,29.6,31.3
1983,B,10.3,9.88,11.2
1984,B,9.82,9.0,11.1
1985,B,9.92,8.43,8.96
1986,A,31.8,30.5,28.6
1987,C,32.8,30.5,29.9
1988,B,11.399999999999999,9.24,11.2
1989,B,13.3,10.2,8.23
1990,B,10.0,9.73,9.01
1991,A,28.799999999999997,30.099999999999998,31.100000000000005
1992,B,11.100000000000001,10.3,9.41
1993,B,13.3,9.13,11.1
1994,B,11.499999999999998,9.27,10.3
1995,B,9.24,11.5,12.5
1996,A,28.4,17.5,30.7
1997,B,9.17,9.26,9.75
1998,B,10.5,9.28,11.3
1999,B,10.3,12.5,8.28
2000,B,8.95,11.1,10.4
2001,B,12.1,11.0,9.82
2002,B,10.6,10.5,9.6
2003,B,10.800000000000002,12.2,9.98
2004,B,11.8,12.5,11.5
2005,A,27.5,29.5,30.7
2006,B,10.3,10.1,10.9
2007,C,33.7,29.1,30.8
2008,A,31.7,29.5,30.9
2009,B,9.25,10.7,13.4
2010,B,10.0,11.8,9.39
2011,B,8.59,11.8,13.5
2012,C,36.3,29.4,29.4
2013,None,13.3,22.1,30.8
2014,B,9.27,12.4,10.8
2015,A,28.700000000000003,29.0,30.1
2016,B,10.800000000000002,10.9,11.2
2017,A,29.6,28.6,31.0
2018,A,27.800000000000004,31.6,30.6
2019,B,11.499999999999998,9.74,11.3
2020,B,11.499999999999998,8.81,11.3
2021,B,11.100000000000001,10.6,12.1
2022,B,8.99,13.7,9.83
2023,A,30.9,28.1,30.4
2024,B,11.100000000000001,10.5,8.85
2025,B,10.5,9.78,11.2
2026,B,11.3,11.200000000000001,9.32
2027,A,25.6,31.4,28.7
2028,B,9.37,11.0,8.98
2029,B,9.31,11.1,12.1
2030,B,11.100000000000001,8.88,10.3
2031,B,9.3,10.5,8.96
2032,A,24.6,29.4,30.6
2033,B,10.800000000000002,10.1,13.199999999999998
2034,B,10.3,10.1,11.1
2035,A,26.0,30.099999999999998,30.0
2036,B,10.6,11.7,9.2
2037,B,10.1,10.4,9.06
2038,A,30.1,29.1,27.699999999999996
2039,B,9.73,8.4,11.6
2040,B,9.98,7.85,10.7
2041,B,10.3,8.4,12.8
2042,A,32.2,29.8,29.3
2043,B,12.2,9.18,9.73
2044,C,32.9,30.6,28.8
2045,B,9.27,12.1,9.72
2046,B,9.83,11.0,8.97
2047,B,12.7,9.89,10.3
2048,B,8.34,11.5,10.5
2049,B,11.100000000000001,10.5,11.6
2050,A,30.2,31.3,29.8
2051,B,9.17,13.099999999999998,10.2
2052,A,29.199999999999996,28.799999999999997,30.0
2053,A,24.9,29.4,31.4
2054,B,8.35,11.0,8.93
2055,B,10.3,12.1,7.99
2056,B,10.4,10.0,9.85
2057,C,32.9,30.6,28.7
2058,A,32.2,32.5,29.3
2059,B,8.73,11.7,11.0
2060,B,10.900000000000002,9.97,12.3
2061,B,10.2,8.83,8.8
2062,A,27.800000000000004,31.5,29.7
2063,B,10.7,8.14,9.27
2064,B,12.6,10.7,13.3
2065,B,9.94,8.29,13.199999999999998
2066,B,9.49,11.9,10.0
2067,B,11.200000000000001,10.8,11.4
2068,B,13.1,9.9,9.83
2069,B,9.85,9.4,11.2
2070,B,9.52,11.0,12.2
2071,B,14.0,9.9,10.2
2072,A,28.4,29.9,29.1
2073,A,31.8,30.8,31.100000000000005
2074,B,11.9,11.200000000000001,9.47
2075,B,10.6,11.9,7.8
2076,A,31.5,30.8,31.2
2077,B,8.04,11.200000000000001,8.91
2078,None,10.900000000000002,11.1,13.3
2079,B,8.1,9.29,12.1
2080,B,12.9,10.4,10.4
2081,A,28.999999999999996,28.2,29.9
2082,None,9.35,9.29,7.95
2083,A,32.0,32.1,28.7
2084,C,36.4,30.3,29.5
2085,B,10.1,9.42,11.7
2086,B,8.36,11.9,9.65
2087,A,27.2,31.2,30.6
2088,B,8.36,8.91,11.6
2089,None,35.1,14.8,11.4
2090,A,29.899999999999995,29.4,31.3
2091,None,13.6,10.3,10.4
2092,B,9.54,12.7,9.83
2093,B,10.900000000000002,10.6,11.3
2094,B,9.31,12.5,9.91
2095,B,11.699999999999998,11.200000000000001,12.1
2096,A,30.1,29.3,30.1
2097,C,33.7,31.2,30.0
2098,None,12.6,7.59,10.1
2099,None,8.57,8.97,13.1
2100,B,10.900000000000002,9.84,10.2
2101,B,9.39,11.8,9.7
2102,B,10.6,12.8,10.7
2103,B,12.5,11.200000000000001,11.3
2104,B,10.1,10.6,10.2
2105,C,32.2,29.9,30.5
2106,B,7.49,12.1,9.6
2107,B,11.200000000000001,9.94,9.09
2108,B,9.99,9.020000000000001,11.0
2109,B,11.100000000000001,10.9,10.3
2110,B,12.3,9.43,9.870000000000001
2111,B,11.100000000000001,8.64,8.21
2112,B,10.1,11.7,9.81
2113,A,25.3,30.0,30.4
2114,A,29.499999999999996,29.8,29.0
2115,B,9.13,12.2,10.0
2116,B,8.59,10.2,11.3
2117,A,32.1,31.3,30.9
2118,B,10.900000000000002,10.0,9.02
2119,B,10.5,9.24,9.42
2120,B,10.900000000000002,9.93,9.93
2121,B,12.7,10.5,9.96
2122,A,26.6,30.5,29.7
2123,A,27.600000000000005,30.6,26.399999999999995
2124,B,10.3,7.48,12.2
2125,B,9.78,12.3,9.78
2126,B,10.6,9.21,10.1
2127,B,9.57,10.9,10.599999999999998
2128,C,32.9,29.5,29.8
2129,B,9.02,10.7,10.3
2130,B,10.0,8.73,11.2
2131,B,9.86,9.56,9.57
2132,B,9.49,10.3,10.0
2133,B,9.23,10.4,11.0
2134,A,29.400000000000002,29.6,29.2
2135,B,9.48,8.98,13.0
2136,B,10.5,9.33,11.2
2137,B,9.04,9.23,12.3
2138,B,11.3,9.810000000000002,9.16
2139,B,9.86,12.2,10.0
2140,B,9.83,9.82,10.1
2141,C,33.3,29.9,30.7
2142,B,10.1,12.5,12.4
2143,B,10.5,10.1,11.4
2144,B,12.2,10.8,9.27
2145,B,9.62,9.9,12.6
2146,A,25.8,30.0,31.8
2147,B,9.02,11.0,12.9
2148,A,28.500000000000004,29.2,29.4
2149,B,11.100000000000001,10.5,11.5
2150,B,9.36,11.4,8.74
2151,C,34.7,28.3,30.8
2152,B,11.100000000000001,12.3,12.0
2153,C,33.6,29.7,32.3
2154,B,10.5,13.0,10.5
2155,B,10.3,12.1,10.3
2156,C,35.5,28.4,30.2
2157,B,9.22,8.18,10.5
2158,C,33.5,30.3,30.3
2159,B,10.900000000000002,10.7,9.870000000000001
2160,A,27.800000000000004,31.0,29.2
2161,A,30.5,32.7,28.4
2162,A,28.2,30.7,30.3
2163,B,12.5,8.77,8.71
2164,A,27.7,30.0,29.9
2165,B,11.9,9.19,9.6
2166,B,8.82,10.2,9.17
2167,B,11.200000000000001,10.2,10.7
2168,B,12.3,8.63,11.4
2169,B,9.13,9.27,11.3
2170,A,31.1,30.0,29.8
2171,A,27.5,31.3,29.1
2172,B,9.2,10.7,11.7
2173,A,28.500000000000004,28.799999999999997,29.0
2174,B,12.2,9.13,10.2
2175,C,35.2,29.9,30.6
2176,A,30.3,31.7,30.7
2177,B,10.6,11.1,12.1
2178,B,11.599999999999998,17.2,9.89
2179,B,11.699999999999998,8.49,10.8
2180,B,11.699999999999998,9.61,8.569999999999999
2181,B,10.1,8.96,10.3
2182,None,10.800000000000002,21.2,9.98
2183,B,10.1,9.56,10.2
2184,A,28.2,31.6,30.6
2185,B,10.6,9.79,10.2
2186,B,10.7,11.4,10.3
2187,B,10.7,10.0,12.2
2188,B,9.36,10.7,12.1
2189,B,13.1,10.2,9.19
2190,B,12.2,10.7,10.5
2191,A,28.900000000000002,28.9,29.4
2192,B,11.599999999999998,9.94,12.3
2193,A,30.7,28.2,31.100000000000005
2194,B,10.0,10.7,12.5
2195,B,12.2,9.9,8.48
2196,B,10.1,9.76,7.67
2197,B,11.9,11.0,10.7
2198,A,27.4,28.9,30.4
2199,B,8.01,13.099999999999998,10.1
2200,A,28.4,30.3,30.9
2201,B,10.4,10.7,9.34
2202,B,9.0,10.6,14.2
2203,B,10.5,13.8,9.7
2204,A,31.3,30.099999999999998,28.0
2205,C,34.5,31.7,29.5
2206,B,9.72,10.6,8.55
2207,B,11.399999999999999,11.0,8.17
2208,B,9.65,9.83,11.1
2209,B,10.0,7.86,10.7
2210,B,9.62,8.02,12.4
2211,B,9.95,11.3,12.4
2212,C,35.9,29.6,29.8
2213,B,9.48,9.92,12.5
2214,A,26.6,29.8,30.6
2215,B,12.2,9.22,11.4
2216,A,30.7,29.7,27.6
2217,B,10.900000000000002,13.9,9.37
2218,B,10.7,10.4,8.54
2219,A,28.999999999999996,30.099999999999998,30.0
2220,B,8.71,10.5,9.34
2221,C,35.5,28.9,31.3
2222,B,11.9,9.91,11.8
2223,B,10.2,12.6,10.599999999999998
2224,A,31.1,31.2,31.2
2225,B,9.86,8.55,10.599999999999998
2226,A,27.600000000000005,30.0,31.0
2227,A,29.199999999999996,30.5,28.8
2228,B,9.27,9.28,11.4
2229,B,12.3,8.99,10.2
2230,B,11.9,10.6,11.2
2231,C,32.7,28.9,29.5
2232,A,30.0,29.8,30.2
2233,B,12.4,10.9,8.86
2234,A,30.0,30.3,31.7
2235,B,8.86,10.1,12.6
2236,B,12.0,8.93,8.99
2237,B,8.4,13.7,10.599999999999998
2238,B,7.78,10.1,9.83
2239,B,9.34,9.63,13.3
2240,A,27.1,30.3,30.3
2241,B,9.75,10.1,10.3
2242,B,8.76,7.37,10.599999999999998
2243,B,12.5,9.51,9.26
2244,B,11.599999999999998,6.41,7.48
2245,B,10.0,10.5,11.6
2246,B,10.4,12.1,9.16
2247,C,32.8,30.9,30.0
2248,A,25.9,30.5,28.6
2249,B,12.2,9.5,9.55
2250,B,11.499999999999998,9.9,9.53
2251,B,8.3,12.4,9.66
2252,A,28.100000000000005,30.5,30.1
2253,C,34.4,30.099999999999998,29.0
2254,B,11.8,10.2,12.7
2255,B,8.99,12.5,10.3
2256,B,8.66,8.16,9.13
2257,A,27.4,29.8,30.3
2258,B,12.1,9.69,9.7
2259,A,27.600000000000005,30.2,29.4
2260,A,30.1,30.2,31.100000000000005
2261,B,11.200000000000001,9.22,10.3
2262,C,33.8,30.3,29.6
2263,A,29.1,30.5,30.1
2264,B,12.0,9.72,10.0
2265,B,12.0,9.8,11.9
2266,B,8.76,9.020000000000001,11.0
2267,A,22.900000000000002,31.4,28.3
2268,B,8.91,11.4,8.380000000000003
2269,B,12.5,10.6,7.93
2270,B,6.59,11.5,7.25
2271,B,12.4,9.82,11.4
2272,B,10.1,11.5,12.1
2273,B,10.900000000000002,11.200000000000001,9.64
2274,B,10.2,9.26,11.0
2275,A,28.999999999999996,29.8,31.8
2276,None,11.8,8.02,13.199999999999998
2277,None,8.06,8.11,12.8
2278,B,10.0,11.200000000000001,10.599999999999998
2279,B,12.4,11.7,10.0
2280,B,11.3,9.98,10.599999999999998
2281,B,11.000000000000002,11.8,9.59
2282,A,29.3,30.4,30.9
2283,C,33.5,30.7,30.1
2284,B,11.699999999999998,9.84,11.7
2285,B,9.56,10.9,10.9
2286,B,11.200000000000001,9.39,11.0
2287,B,10.800000000000002,8.99,10.0
2288,B,11.9,9.21,10.5
2289,B,10.2,11.200000000000001,12.4
2290,B,7.61,9.52,8.14
2291,A,28.100000000000005,29.1,31.2
2292,B,8.97,10.6,9.93
2293,B,10.6,11.3,8.6
2294,B,10.900000000000002,9.49,12.4
2295,B,11.9,8.3,11.1
2296,B,8.21,10.9,9.58
2297,None,17.9,10.1,32.9
2298,B,9.28,10.2,9.379999999999999
2299,B,9.02,15.5,9.51
2300,C,32.6,29.4,31.2
2301,B,10.800000000000002,11.4,10.8
2302,C,35.3,29.6,30.7
2303,B,8.73,10.9,9.81
2304,A,30.9,30.0,29.8
2305,C,37.0,30.3,30.6
2306,B,10.5,8.78,10.3
2307,A,29.6,30.4,31.0
2308,B,8.66,9.28,9.92
2309,A,28.900000000000002,30.0,30.6
2310,B,10.800000000000002,11.8,9.48
2311,B,8.05,11.6,8.93
2312,B,9.68,11.3,11.8
2313,A,25.1,32.1,28.6
2314,B,13.7,11.1,11.3
2315,B,10.2,11.4,11.7
2316,B,9.76,10.2,13.199999999999998
2317,B,13.3,9.25,9.98
2318,A,28.799999999999997,30.0,29.8
2319,B,8.32,9.78,9.36
2320,A,24.3,29.8,29.6
2321,B,9.82,7.61,9.04
2322,C,34.9,29.9,30.2
2323,B,11.200000000000001,11.0,10.7
2324,B,10.4,10.4,11.8
2325,B,11.000000000000002,10.9,11.5
2326,B,8.31,10.0,9.91
2327,B,8.89,8.58,11.9
2328,B,8.31,10.1,7.84
2329,B,9.72,10.6,12.8
2330,B,10.7,11.4,13.3
2331,B,9.71,11.7,10.1
2332,B,9.51,10.7,10.8
2333,A,26.8,28.6,30.9
2334,B,8.61,12.6,9.870000000000001
2335,B,9.0,12.3,10.7
2336,B,8.37,11.5,9.48
2337,B,10.3,9.96,12.1
2338,B,9.87,13.5,9.379999999999999
2339,B,9.61,13.5,9.459999999999999
2340,B,11.699999999999998,10.1,8.48
2341,B,12.9,12.4,12.0
2342,B,10.2,9.77,11.3
2343,B,10.1,9.4,10.2
2344,B,10.2,12.1,8.6
2345,A,30.9,29.3,29.7
2346,B,12.9,10.3,11.7
2347,A,31.5,29.8,29.8
2348,B,12.9,10.3,9.94
2349,A,23.9,30.0,27.2
2350,C,32.4,30.9,29.3
2351,A,24.4,29.3,28.6
2352,A,30.4,27.2,30.7
2353,B,11.000000000000002,8.25,11.3
2354,B,11.100000000000001,8.48,11.1
2355,B,11.399999999999999,10.1,8.42
2356,B,10.4,8.41,10.9
2357,B,9.93,10.0,10.1
2358,A,31.5,28.1,30.9
2359,B,10.900000000000002,10.2,9.82
2360,B,11.100000000000001,11.7,11.1
2361,B,11.599999999999998,12.2,11.2
2362,B,12.6,10.9,9.950000000000001
2363,C,33.3,30.0,29.9
2364,C,35.0,31.5,29.2
2365,C,32.5,30.5,30.4
2366,B,9.36,9.72,12.1
2367,B,8.88,9.98,11.3
2368,B,10.2,9.76,10.599999999999998
2369,A,24.3,31.2,30.7
2370,B,11.000000000000002,13.0,9.459999999999999
2371,B,10.1,10.9,11.6
2372,B,11.3,9.37,9.97
2373,B,9.69,9.91,9.27
2374,A,31.7,30.8,31.5
2375,B,9.84,12.1,10.1
2376,B,8.95,8.72,10.2
2377,A,30.1,28.2,31.7
2378,None,31.3,12.5,16.799999999999997
2379,A,30.4,29.7,29.7
2380,A,28.500000000000004,29.0,29.6
2381,B,10.900000000000002,9.7,8.810000000000002
2382,B,9.89,9.86,8.87
2383,B,11.699999999999998,8.91,12.7
2384,B,9.61,9.55,10.3
2385,B,13.0,10.3,9.42
2386,B,8.98,12.6,9.54
2387,B,10.5,11.5,11.3
2388,A,26.0,29.6,29.3
2389,B,8.66,10.6,10.8
2390,B,10.6,12.9,12.7
2391,B,9.17,10.2,11.0
2392,B,9.78,9.38,10.5
2393,B,10.6,10.2,10.3
2394,B,9.75,11.3,9.73
2395,B,12.1,8.68,9.83
2396,A,29.6,29.3,31.7
2397,A,26.6,30.0,30.2
2398,C,33.1,28.5,32.2
2399,A,31.2,30.4,30.3
2400,B,11.8,9.83,12.1
2401,A,30.0,31.3,29.4
2402,B,10.3,9.22,11.0
2403,A,31.5,30.3,29.9
2404,B,9.55,11.1,9.84
2405,A,29.3,29.3,30.8
2406,B,9.4,9.34,12.1
2407,B,9.76,10.8,13.6
2408,B,11.100000000000001,8.92,10.3
2409,B,12.2,12.1,9.92
2410,B,12.2,8.78,9.67
2411,B,9.69,9.37,8.890000000000002
2412,B,13.3,10.6,9.69
2413,B,12.6,12.8,8.84
2414,A,30.5,31.1,30.5
2415,A,29.899999999999995,30.7,29.9
2416,B,9.25,13.099999999999998,9.66
2417,A,29.199999999999996,30.5,30.2
2418,B,9.42,10.6,11.0
2419,C,35.3,30.2,31.8
2420,B,7.31,11.4,10.7
2421,B,10.7,8.44,9.29
2422,B,12.3,9.88,8.66
2423,B,10.900000000000002,10.5,11.4
2424,A,26.5,27.8,30.5
2425,B,9.4,10.2,11.3
2426,B,12.0,11.3,10.5
2427,B,13.3,9.46,9.36
2428,B,10.900000000000002,9.08,10.3
2429,B,9.32,10.7,9.44
2430,B,10.4,11.8,10.0
2431,A,29.6,28.6,30.0
2432,B,12.1,10.7,9.64
2433,B,10.5,9.59,8.82
2434,A,30.4,29.8,28.3
2435,B,9.06,9.09,10.1
2436,B,11.399999999999999,11.0,11.2
2437,B,8.39,10.1,11.2
2438,B,10.5,9.59,9.36
2439,B,12.7,9.08,11.4
2440,B,11.499999999999998,11.4,8.69
2441,B,13.3,9.27,10.1
2442,B,11.9,9.87,13.1
2443,B,9.35,10.2,10.3
2444,B,9.54,9.09,8.55
2445,C,34.4,29.9,29.7
2446,B,9.67,9.49,9.51
2447,B,11.200000000000001,9.04,9.63
2448,B,11.3,8.91,11.6
2449,C,32.2,30.5,31.0
2450,B,9.69,11.1,9.58
2451,A,29.499999999999996,29.3,30.3
2452,A,27.9,31.5,31.5
2453,B,10.0,11.200000000000001,10.2
2454,B,11.599999999999998,12.1,10.2
2455,A,29.199999999999996,28.5,30.4
2456,B,10.900000000000002,11.200000000000001,10.8
2457,B,10.6,11.3,9.24
2458,B,10.3,9.020000000000001,10.8
2459,B,10.1,9.9,11.7
2460,B,10.5,9.04,11.1
2461,B,10.4,10.5,9.84
2462,B,9.56,9.57,10.3
2463,B,8.74,10.3,9.54
2464,B,11.9,9.58,11.2
2465,A,30.3,30.099999999999998,32.2
2466,B,12.3,10.6,7.56
2467,B,12.6,8.39,9.72
2468,A,31.9,29.2,29.4
2469,A,31.4,30.7,30.9
2470,B,10.5,9.48,10.0
2471,B,11.499999999999998,8.05,9.92
2472,B,11.599999999999998,9.1,7.84
2473,A,31.1,29.9,30.0
2474,B,12.4,10.6,9.58
2475,B,9.27,9.5,14.2
2476,B,9.71,11.200000000000001,10.599999999999998
2477,B,10.1,8.9,9.58
2478,A,32.0,30.0,29.8
2479,B,10.6,9.55,10.3
2480,B,11.9,8.33,10.4
2481,B,6.790000000000001,9.87,12.2
2482,B,10.7,8.35,12.8
2483,B,8.56,9.85,11.2
2484,A,27.9,30.3,30.9
2485,B,9.85,9.670000000000002,9.09
2486,A,23.6,31.0,30.2
2487,B,10.7,10.1,10.2
2488,A,25.9,30.5,29.4
2489,B,11.9,11.1,11.4
2490,B,9.61,10.5,10.0
2491,B,12.0,9.52,9.82
2492,B,9.29,8.02,12.1
2493,B,10.4,9.01,10.3
2494,C,32.5,30.8,32.3
2495,A,28.799999999999997,30.2,31.100000000000005
2496,B,13.900000000000002,9.160000000000002,10.7
2497,B,13.4,8.95,10.0
2498,B,10.7,11.1,8.88
2499,B,10.2,9.6,11.3
2500,B,12.7,10.9,10.3
2501,B,9.1,11.5,12.8
2502,B,10.4,9.1,8.290000000000001
2503,B,10.4,11.9,11.4
2504,B,9.12,11.4,9.76
2505,B,9.63,12.1,12.0
2506,C,35.5,30.8,32.0
2507,B,8.89,9.8,10.7
2508,A,26.9,31.9,29.7
2509,B,11.000000000000002,8.34,9.21
2510,A,30.7,29.3,30.1
2511,B,9.07,11.1,10.2
2512,B,13.2,11.3,10.0
2513,C,32.3,29.8,30.5
2514,B,9.38,10.7,10.9
2515,B,9.02,9.530000000000001,10.4
2516,B,9.69,11.1,9.82
2517,B,10.0,10.7,9.97
2518,B,8.44,10.8,10.1
2519,B,13.7,9.47,9.13
2520,B,11.8,13.099999999999998,9.36
2521,B,10.1,11.6,10.3
2522,B,12.3,9.49,9.29
2523,B,10.0,9.21,12.0
2524,A,30.4,29.5,30.9
2525,B,12.8,9.96,9.16
2526,B,11.399999999999999,9.98,10.7
2527,B,11.599999999999998,12.2,9.950000000000001
2528,B,11.9,10.1,10.5
2529,C,34.6,30.0,29.5
2530,B,8.47,11.9,9.76
2531,B,10.6,9.38,9.97
2532,B,10.6,9.86,10.1
2533,B,9.8,11.0,10.4
2534,B,14.0,11.5,11.1
2535,A,30.5,29.5,29.8
2536,A,29.6,28.799999999999997,29.4
2537,B,9.68,9.95,9.57
2538,A,22.6,25.2,26.5
2539,A,26.2,28.7,31.8
2540,B,9.54,12.3,10.1
2541,A,30.7,29.6,28.8
2542,C,34.4,30.6,28.5
2543,A,29.199999999999996,28.3,29.4
2544,B,11.100000000000001,10.4,11.4
2545,B,11.399999999999999,9.98,9.59
2546,A,30.6,29.1,29.1
2547,B,12.0,10.5,12.7
2548,B,9.62,8.8,10.2
2549,B,10.6,11.0,8.72
2550,B,10.3,10.8,10.3
2551,B,8.92,11.4,10.2
2552,B,10.900000000000002,9.44,11.1
2553,B,8.83,12.4,11.5
2554,B,11.200000000000001,13.099999999999998,8.88
2555,B,10.6,13.099999999999998,10.9
2556,B,9.5,9.48,12.7
2557,B,10.6,9.29,11.7
2558,B,13.3,8.9,12.0
2559,A,31.9,29.1,30.5
2560,B,8.37,9.49,10.5
2561,A,28.4,28.3,31.100000000000005
2562,B,9.12,10.6,10.4
