x,y,z,PopName
10.4,17.4,4.7,I
9.4,12.2,11.0,E
10.1,9.9,10.3,B
33.9,28.9,30.4,F
10.1,9.6,9.8,B
31.6,29.6,29.9,F
19.3,28.8,29.6,G
9.8,10.7,8.6,B
9.3,10.6,14.9,C
8.5,15.9,10.6,E
8.8,11.5,9.8,B
10.9,16.2,6.8,I
11.9,9.4,9.9,B
8.6,9.5,14.8,C
10.4,16.5,6.7,I
10.3,11.0,10.2,B
19.0,9.0,12.0,J
9.7,14.4,9.9,E
33.9,32.7,31.1,F
16.4,5.2,10.3,J
8.9,10.0,13.1,C
9.4,17.7,10.3,I
10.3,10.2,8.6,B
19.0,9.9,8.1,J
35.5,30.3,30.4,F
13.5,10.1,11.5,D
34.9,30.0,29.7,F
9.3,9.6,13.5,C
34.9,29.8,31.8,F
9.5,19.4,9.7,I
35.6,31.0,31.8,F
10.8,8.9,14.5,C
20.4,30.9,27.1,G
16.2,9.5,10.2,D
33.0,30.3,29.4,F
9.6,8.3,9.5,B
8.6,12.3,9.8,B
9.6,9.7,9.3,B
14.8,10.0,9.8,D
16.2,10.0,9.2,D
18.3,9.1,11.2,J
8.7,11.1,10.5,B
11.6,11.3,9.9,B
36.3,30.1,32.0,F
9.1,10.6,9.6,B
32.1,28.7,29.8,F
9.2,8.6,9.4,B
9.4,18.8,5.8,I
22.9,30.3,28.7,G
37.5,30.3,29.0,F
8.2,19.0,6.1,I
11.6,8.6,10.3,B
16.5,10.6,12.1,D
9.6,7.7,10.9,B
10.9,9.7,10.9,B
7.6,15.0,9.9,E
8.2,10.7,9.7,B
16.0,11.4,10.8,D
10.5,12.2,8.8,E
8.2,9.5,13.5,C
18.5,30.5,27.7,G
4.4,10.3,17.6,H
8.5,8.5,17.4,H
22.0,31.2,31.5,G
9.7,7.8,8.2,B
9.6,19.1,5.0,I
10.0,12.5,19.3,C
12.5,15.3,11.5,E
18.0,9.0,10.2,J
21.3,30.4,30.5,G
8.2,8.3,13.9,C
33.5,31.1,29.8,F
20.9,30.0,31.3,G
10.8,9.4,9.6,B
19.3,29.2,30.4,G
15.0,11.0,11.1,D
9.8,8.5,11.1,B
7.0,9.9,15.2,H
17.2,9.8,11.4,D
10.6,9.0,9.6,B
20.3,29.2,30.4,G
6.4,10.4,19.3,H
36.5,31.2,30.1,F
9.1,10.0,16.6,C
18.2,30.5,30.0,G
20.6,29.1,30.6,G
11.6,10.4,10.3,B
8.6,11.6,18.5,H
9.7,10.6,11.1,B
10.9,9.5,8.9,B
3.9,10.5,18.3,H
36.4,29.2,30.0,F
19.2,8.5,8.4,J
12.9,9.8,9.6,D
5.7,10.1,17.2,H
9.1,11.3,11.6,B
16.5,9.3,10.8,D
9.7,9.6,9.4,B
9.8,18.4,9.3,I
18.9,10.6,10.5,J
21.4,29.8,29.1,G
8.4,10.7,9.4,B
9.5,8.8,17.0,C
15.7,9.2,10.9,D
13.7,11.1,10.6,D
16.8,8.9,10.0,D
17.4,8.3,11.3,J
10.5,8.7,9.7,B
19.8,30.8,28.6,G
20.2,29.1,29.8,G
19.9,30.2,30.8,G
11.0,13.6,10.2,E
22.0,28.7,28.9,G
10.6,9.7,8.4,B
23.2,30.3,29.9,G
22.6,29.7,29.5,G
14.8,11.0,12.6,D
8.9,9.5,10.4,B
16.5,6.8,9.4,J
16.2,10.3,11.7,J
10.0,11.4,8.0,B
36.1,30.3,30.5,F
38.4,29.7,29.7,F
37.1,30.5,30.6,F
33.8,30.0,32.1,F
11.1,9.7,13.3,C
10.5,10.4,10.0,B
12.0,12.5,10.3,E
8.8,12.6,8.7,B
32.8,30.2,31.1,F
35.4,30.2,29.0,F
37.5,30.8,32.9,F
19.9,30.8,30.4,G
11.4,10.5,8.6,B
10.0,17.4,7.4,I
22.4,30.2,30.8,G
10.3,9.6,10.6,B
10.0,10.7,10.0,B
9.7,9.0,11.7,B
7.3,10.5,17.5,H
18.7,6.7,9.4,J
36.0,31.9,29.5,F
10.0,10.2,9.7,B
10.1,17.2,8.9,E
19.3,29.7,30.4,G
8.8,19.6,7.6,I
9.6,18.6,8.2,I
10.0,9.3,11.7,B
8.2,10.9,9.5,B
9.8,17.1,6.9,I
16.6,8.0,9.1,J
19.2,31.5,29.0,G
10.9,8.0,11.0,B
9.8,0.9,5.4,Noise
9.4,17.3,7.0,I
11.1,9.6,9.9,B
18.6,9.0,9.4,J
26.5,22.0,3.1,Noise
13.7,9.3,8.0,D
13.6,10.7,10.0,D
9.3,10.3,17.7,H
21.4,30.1,29.9,G
10.1,19.0,7.2,I
23.1,29.4,30.6,G
19.5,29.3,31.2,G
11.0,9.1,9.6,B
19.2,29.7,29.4,G
10.1,17.1,4.6,I
37.5,28.8,29.8,F
13.6,10.2,9.8,D
9.5,10.4,8.3,B
18.9,28.5,28.2,G
7.4,11.8,18.3,H
10.4,9.4,10.5,B
10.5,17.9,8.3,I
8.9,10.1,12.0,B
9.7,17.3,7.5,I
34.8,27.6,28.6,F
18.1,7.9,10.7,J
9.1,10.4,13.2,C
10.8,17.2,6.2,I
11.2,16.4,9.1,E
8.9,12.9,9.8,E
9.6,7.8,9.9,B
17.3,9.6,9.3,J
9.4,10.3,8.4,B
32.5,28.9,30.9,F
18.8,28.7,30.6,G
11.5,11.5,11.2,B
11.0,9.3,10.4,E
9.9,15.0,9.7,E
8.6,9.1,10.8,B
7.9,15.0,10.9,E
9.6,11.1,8.2,B
9.3,18.4,8.0,I
17.0,5.5,11.3,J
10.3,18.8,10.2,I
9.2,10.7,9.3,B
11.1,11.7,9.2,B
7.6,10.1,16.8,C
9.8,12.1,10.1,B
11.1,10.6,11.6,B
20.7,30.4,30.7,G
11.3,18.7,8.1,I
9.9,14.4,8.7,E
20.7,31.4,29.7,G
17.5,5.5,10.9,J
11.0,9.6,9.5,B
35.7,29.9,31.6,F
9.3,9.3,11.5,B
20.7,30.4,28.4,G
17.4,8.7,9.7,J
8.9,18.0,9.6,I
5.5,9.8,18.9,H
15.0,11.3,9.2,D
11.6,13.7,9.1,E
33.5,30.2,29.6,F
17.4,3.2,10.3,J
11.8,11.0,9.0,B
35.2,27.9,29.6,F
22.3,30.0,31.1,G
38.8,30.1,31.7,F
10.5,10.3,10.7,B
17.0,28.6,30.8,G
8.6,11.6,17.9,H
10.3,14.5,5.4,Noise
11.2,9.3,7.6,B
10.1,14.5,9.6,E
10.0,16.5,9.0,I
-0.0,2.5,6.1,Noise
20.4,30.8,30.5,G
21.5,30.4,31.3,G
13.2,10.7,9.7,D
9.5,10.5,7.7,B
19.8,6.9,11.3,J
10.5,12.9,10.1,E
36.2,30.3,30.3,F
21.7,29.1,28.4,G
10.0,9.6,7.2,B
9.9,8.9,11.5,B
13.1,10.4,9.6,D
12.0,11.0,9.9,B
8.7,8.3,18.7,H
4.1,10.0,19.5,H
10.4,9.4,11.2,B
11.1,13.2,9.2,E
10.2,9.7,10.3,B
22.0,30.0,29.4,G
14.1,12.0,10.9,D
18.2,29.7,30.0,G
8.1,9.8,9.2,B
11.1,18.8,5.1,I
19.7,32.6,30.2,G
35.5,30.0,30.1,F
16.0,8.8,10.5,J
1.4,5.5,20.1,Noise
35.8,31.3,30.1,F
8.9,15.4,10.0,E
39.4,29.6,30.1,F
18.5,9.5,8.7,J
32.7,30.0,30.3,F
20.1,6.2,11.3,J
10.3,9.9,16.2,C
35.9,29.4,30.4,F
13.8,3.8,15.2,Noise
10.7,9.6,10.6,B
11.6,9.4,9.1,B
22.0,30.5,30.7,G
10.3,9.1,10.9,B
9.1,9.8,10.1,B
10.3,10.5,9.2,B
10.0,9.4,14.1,C
10.4,19.0,6.4,I
21.4,30.3,30.7,G
9.5,9.7,9.8,B
9.1,13.3,10.4,E
5.8,10.5,19.1,H
9.7,10.8,15.4,C
15.6,2.5,11.8,Noise
16.9,9.4,9.3,D
17.7,31.0,29.8,G
23.4,30.2,29.0,G
8.5,10.4,16.4,H
17.7,8.7,9.7,J
10.1,18.3,2.6,I
9.3,9.5,9.6,B
2.9,10.0,16.6,H
16.9,7.8,12.4,J
9.0,11.5,9.6,B
19.8,32.7,31.3,G
8.1,9.8,9.6,B
7.1,11.9,18.8,H
21.9,30.6,29.0,G
9.6,8.4,11.2,B
10.1,9.3,10.8,B
12.3,9.6,10.1,B
9.8,8.8,8.5,B
8.8,11.3,9.9,B
32.0,31.8,29.0,F
35.5,30.6,31.2,F
9.2,13.9,11.2,E
19.3,30.3,31.8,G
11.0,16.9,5.2,I
10.3,10.2,13.0,C
9.5,10.0,19.1,H
35.7,10.7,8.6,Noise
10.3,12.7,10.7,E
12.8,9.7,9.5,B
9.5,10.5,9.9,B
8.6,8.6,17.2,H
11.0,10.9,15.6,C
10.5,18.9,4.6,I
10.3,9.7,11.1,B
11.3,10.4,11.0,B
20.8,28.4,30.0,G
9.6,17.7,5.6,I
36.3,30.0,30.8,F
10.1,10.9,11.7,B
11.6,10.2,11.4,B
11.9,9.9,9.3,B
4.9,22.0,1.1,Noise
10.1,9.6,15.5,C
10.5,10.2,10.0,B
10.3,9.3,10.6,B
23.6,30.9,30.5,G
20.2,30.2,31.4,G
10.5,11.1,12.3,B
9.1,10.7,12.2,B
17.6,8.3,9.9,J
17.8,30.2,28.9,G
10.8,8.7,9.4,B
19.1,3.6,8.7,J
34.8,30.5,31.4,F
12.0,10.8,10.4,B
36.8,31.2,31.0,F
21.1,30.5,30.4,G
10.4,10.5,10.8,B
21.0,28.3,30.7,G
9.4,9.8,9.2,B
8.6,9.1,10.2,B
11.5,9.0,10.6,B
10.5,9.8,15.2,C
11.2,11.0,10.7,B
9.0,8.5,10.3,B
20.8,28.6,29.7,G
4.9,9.8,18.4,H
10.7,9.6,9.3,B
18.7,9.6,9.5,J
17.0,10.0,10.5,D
10.7,13.7,10.1,E
18.9,31.4,29.6,G
14.6,10.2,10.7,D
18.3,9.3,10.0,J
10.4,16.5,10.8,E
22.0,29.6,29.3,G
9.6,17.3,11.5,I
37.0,31.4,30.6,F
25.1,29.4,28.7,G
10.3,9.9,8.9,B
11.2,9.4,10.3,B
33.9,30.0,30.1,F
10.5,10.6,9.9,B
35.1,28.7,31.2,F
12.1,8.5,9.0,D
10.6,9.3,11.4,B
34.3,30.9,29.2,F
10.7,17.6,8.3,I
9.9,9.6,9.5,B
10.2,13.5,9.0,E
20.6,29.7,30.6,G
6.4,9.4,19.0,H
10.0,10.8,10.2,B
17.3,9.8,9.8,D
35.3,29.8,28.9,F
11.5,13.7,8.5,E
8.5,9.2,9.7,B
9.1,10.7,9.9,B
34.4,29.2,30.8,F
9.3,11.1,14.9,C
9.9,11.1,9.7,B
36.0,27.9,29.3,F
9.7,12.3,10.3,E
10.8,10.0,11.8,B
31.0,30.4,30.4,F
19.5,30.1,32.0,G
20.2,30.5,31.1,G
10.6,11.4,16.1,C
11.3,9.6,11.8,C
7.4,9.7,18.6,H
7.8,11.1,11.5,B
8.4,10.5,14.2,C
9.5,15.5,10.2,E
10.7,10.3,14.8,C
7.8,10.4,16.9,H
10.5,11.4,9.3,B
9.6,10.1,11.3,B
15.3,3.6,22.5,Noise
9.5,17.0,3.6,I
16.3,9.8,10.9,D
9.9,14.3,11.6,E
22.8,29.2,30.9,G
8.0,9.9,10.0,B
17.1,6.5,10.8,J
17.4,29.9,29.6,G
32.1,29.9,31.5,F
9.8,15.9,9.5,E
17.1,6.4,10.4,J
9.5,9.4,9.5,B
10.5,9.9,11.4,B
10.3,15.4,12.4,E
9.6,8.7,14.9,C
10.7,9.2,9.0,B
7.0,10.4,19.9,H
13.6,10.5,10.4,D
34.4,28.6,29.7,F
6.1,10.0,19.1,H
17.4,30.1,28.2,G
22.1,29.4,28.4,G
38.9,30.4,29.0,F
24.1,29.1,28.2,G
9.5,11.1,10.2,B
9.9,10.1,10.2,B
10.7,11.8,9.9,B
9.0,10.7,16.0,C
9.2,10.5,17.0,H
17.9,8.4,11.4,J
9.6,11.0,11.2,B
8.7,8.2,19.0,H
8.6,16.8,10.2,E
10.7,10.4,8.9,B
22.4,28.5,29.3,G
17.9,8.6,8.5,J
10.6,8.1,9.5,B
17.4,9.9,9.6,J
10.4,10.1,7.7,B
6.0,7.6,18.7,H
6.3,10.4,18.7,H
5.3,11.2,18.1,H
7.3,9.8,18.7,H
36.7,30.7,30.7,F
34.5,29.3,29.7,F
12.8,16.3,14.1,Noise
35.0,29.1,31.7,F
9.7,10.5,11.4,B
11.8,12.5,9.0,E
9.7,16.9,4.0,I
9.0,16.9,10.8,I
8.6,9.5,10.7,B
21.7,30.3,29.7,G
20.5,29.1,29.6,G
10.1,9.2,9.4,B
22.9,29.9,28.7,G
14.0,11.1,8.4,D
14.6,11.8,8.6,D
4.9,30.9,6.1,Noise
14.3,8.7,10.8,D
8.3,13.9,8.4,E
9.1,10.8,10.1,B
33.0,32.2,30.8,F
16.9,8.2,10.8,J
9.6,9.5,9.0,B
11.0,19.4,9.7,I
9.4,11.0,10.0,E
16.9,8.8,9.7,J
9.4,9.0,11.4,B
21.6,31.4,30.8,G
3.4,11.0,17.9,H
11.0,9.7,10.0,B
10.3,12.6,10.9,E
17.9,10.0,10.0,J
14.9,9.2,10.6,D
34.1,30.1,30.9,F
9.2,17.6,5.5,I
21.8,29.9,30.5,G
10.4,10.9,9.0,B
11.8,12.6,10.4,E
23.5,31.2,29.6,G
8.8,9.5,9.9,B
16.4,9.2,10.0,D
10.3,18.5,3.3,I
20.4,29.4,31.0,G
38.0,30.6,30.5,F
11.4,13.0,10.8,D
10.7,9.9,9.2,B
35.6,29.8,31.0,F
7.8,8.8,18.4,H
16.8,7.1,10.8,J
10.1,9.4,9.9,B
18.3,28.7,28.6,G
8.6,8.3,12.4,C
9.6,9.1,10.4,B
18.1,6.5,9.0,J
17.1,7.8,9.2,J
9.3,11.5,10.6,B
21.6,30.3,28.9,G
19.8,29.3,31.7,G
13.9,9.3,9.3,D
35.5,29.2,29.7,F
35.4,30.8,30.8,F
9.7,9.8,8.5,B
10.1,10.0,11.6,B
12.8,9.5,9.6,B
9.3,11.6,13.5,C
10.5,15.2,9.1,E
14.7,10.5,9.0,D
10.5,14.7,9.4,E
9.3,9.5,9.6,B
9.0,9.1,11.0,B
10.1,11.8,8.6,B
21.3,30.2,28.6,G
10.1,10.3,12.3,B
18.7,29.7,31.4,G
19.0,30.4,29.1,G
21.1,28.8,30.2,G
20.0,31.3,31.1,G
32.4,29.6,31.1,F
13.7,9.0,9.9,D
21.1,29.5,30.0,G
10.7,10.1,11.0,B
34.9,29.9,29.4,F
21.9,29.0,29.9,G
16.7,9.3,9.3,D
9.8,18.3,8.3,I
11.0,17.6,9.7,I
34.9,30.5,28.9,F
8.3,10.8,18.6,H
35.7,31.1,30.4,F
35.1,29.5,30.3,F
17.6,7.6,9.6,J
10.0,10.3,9.9,B
9.8,8.2,9.8,B
38.0,30.8,30.5,F
37.1,29.5,29.8,F
14.9,9.7,9.5,D
9.5,18.1,8.3,I
10.0,10.1,10.7,B
3.3,10.9,18.3,H
10.5,10.1,9.3,B
22.2,30.1,31.3,G
10.6,9.2,10.1,B
13.0,7.7,10.3,D
18.4,6.7,10.9,J
10.0,12.8,8.3,E
8.0,8.1,17.6,H
34.3,29.7,29.4,F
9.7,9.0,9.0,B
9.9,9.7,9.3,B
16.2,10.0,9.1,D
9.7,9.3,15.9,C
36.4,30.2,28.9,F
22.8,30.8,30.5,G
14.7,11.6,10.2,D
20.8,28.2,31.1,G
8.5,11.1,9.2,B
11.8,8.7,14.4,C
11.0,10.0,10.2,B
37.8,30.6,31.2,F
14.2,11.7,10.4,D
9.7,11.0,9.4,B
35.8,30.9,29.8,F
10.1,10.1,9.7,B
10.2,10.0,11.2,B
14.4,11.4,10.8,D
10.6,11.7,8.8,B
11.5,9.0,8.3,B
10.2,12.0,9.8,E
10.0,11.0,10.2,B
8.7,10.6,17.6,H
22.3,30.8,30.3,G
21.3,30.3,30.4,G
21.6,29.6,31.2,G
10.8,9.3,14.9,C
10.3,9.6,15.4,C
10.4,9.8,10.6,B
8.4,9.2,9.6,B
15.6,10.2,10.0,D
9.3,11.8,17.1,C
10.2,9.0,10.2,B
37.8,28.5,31.0,F
10.4,10.1,11.2,B
10.1,9.4,9.7,B
35.5,30.8,30.0,F
9.3,8.8,8.8,B
36.6,30.4,30.0,F
11.2,16.3,7.0,I
10.0,18.2,9.3,I
9.7,8.6,8.8,B
10.2,10.8,9.7,B
14.9,9.6,9.0,D
10.7,8.7,15.8,C
35.9,29.6,29.8,F
24.9,30.5,28.4,G
37.6,30.6,30.2,F
9.5,11.6,9.1,B
14.9,10.2,10.5,D
14.2,8.6,8.6,D
10.6,9.7,10.1,B
22.3,28.1,32.0,G
9.5,11.5,17.7,H
11.4,9.5,9.8,B
8.8,9.0,9.4,B
11.3,9.6,15.4,C
10.6,9.9,8.7,B
9.8,8.7,11.4,B
20.0,30.2,28.6,G
11.1,9.1,10.5,B
9.8,17.0,7.8,I
34.1,29.2,29.3,F
8.5,10.7,10.1,B
19.1,10.7,8.8,J
14.4,8.9,9.3,D
18.1,10.4,10.6,J
8.4,14.1,9.6,E
8.8,9.4,9.6,B
20.0,31.4,29.8,G
10.0,10.7,9.5,B
9.4,15.4,9.7,E
23.8,10.2,23.6,Noise
11.7,9.3,9.5,B
11.0,10.5,8.6,B
18.1,7.5,9.8,J
10.0,18.0,10.2,E
33.8,28.4,30.0,F
10.9,11.6,10.3,B
21.2,12.4,19.2,Noise
8.9,10.5,10.0,B
9.7,8.9,9.1,B
11.5,9.0,9.5,B
22.4,28.9,31.3,G
10.7,9.7,15.4,C
9.7,11.1,8.6,B
10.4,18.3,5.2,I
9.5,9.8,10.0,B
10.5,18.0,7.8,I
23.8,27.7,30.4,G
34.0,28.1,27.5,F
8.3,11.3,10.0,B
35.6,29.3,28.6,F
10.8,8.9,8.0,B
15.4,9.9,8.4,D
11.0,8.9,10.8,B
34.4,28.4,29.1,F
19.0,30.4,31.0,G
9.4,11.3,10.5,B
16.9,4.8,8.1,J
10.0,11.0,9.8,B
15.9,9.3,9.9,D
14.2,10.7,7.5,D
11.1,10.5,10.7,B
13.4,10.7,10.4,D
20.3,8.6,8.5,J
24.0,30.9,30.8,G
8.5,11.0,11.1,B
10.5,18.1,7.0,I
9.7,11.2,10.1,B
10.1,11.7,9.4,B
10.8,8.7,10.4,B
9.3,12.9,8.4,E
18.5,30.2,33.0,G
4.3,11.5,16.5,H
18.6,10.0,11.5,J
7.8,9.3,11.2,B
17.3,5.6,10.8,J
10.1,11.1,9.9,B
16.4,7.5,10.0,J
8.3,15.9,7.9,I
10.9,9.4,10.1,B
8.1,9.2,11.3,B
21.8,29.8,31.8,G
17.6,30.1,30.8,G
14.4,10.0,9.5,D
18.9,8.6,9.3,J
12.1,10.4,9.5,B
8.8,9.2,10.1,B
10.8,10.0,10.2,B
7.4,9.8,17.6,H
23.5,30.2,29.3,G
10.6,8.6,9.7,B
5.5,8.6,18.8,H
8.9,11.0,16.0,C
13.2,10.9,9.2,D
12.4,17.0,4.7,I
18.8,8.1,9.9,J
15.3,8.7,10.1,D
9.3,11.8,9.7,B
11.2,10.4,9.0,B
11.3,15.3,10.3,E
9.1,16.0,9.8,E
8.7,15.7,10.4,I
9.5,20.5,4.7,I
12.4,12.4,12.3,C
10.8,10.9,11.0,B
23.8,29.4,27.6,G
9.9,8.8,13.7,C
18.4,5.6,9.8,J
17.6,4.8,8.5,J
7.4,9.6,18.8,H
19.9,31.1,29.8,G
33.6,31.3,31.1,F
19.2,7.5,9.3,J
9.5,20.2,6.1,I
10.3,10.1,9.8,B
9.6,10.4,9.1,B
8.8,11.1,9.2,E
9.2,18.4,8.9,I
34.0,30.0,28.8,F
14.8,11.1,9.8,D
16.4,7.5,9.9,J
35.2,28.2,30.6,F
33.4,29.1,30.2,F
10.4,9.9,10.4,B
16.8,7.5,9.2,J
37.1,28.9,31.1,F
10.4,10.3,9.5,B
10.7,8.4,8.6,B
12.4,29.5,19.2,Noise
10.7,8.2,7.1,B
11.6,18.3,9.7,E
8.4,8.0,10.9,B
9.5,10.5,8.0,B
10.0,9.7,8.1,B
34.5,31.3,30.7,F
10.7,17.3,12.2,I
36.5,30.2,28.8,F
8.8,18.4,4.5,I
10.1,11.1,15.9,C
14.8,9.1,8.8,D
11.1,9.3,9.5,B
21.8,29.8,30.7,G
11.4,10.0,10.2,B
9.6,9.7,10.6,B
9.2,18.1,4.9,I
20.3,28.0,30.3,G
10.0,9.7,7.9,B
11.8,8.6,11.1,B
10.3,15.9,10.5,E
19.3,29.3,28.7,G
4.6,9.8,17.6,H
10.0,9.8,10.6,B
34.3,28.0,28.4,F
10.6,9.1,9.2,B
10.2,8.2,9.1,B
10.1,16.9,10.3,E
10.7,9.4,18.8,H
18.5,29.8,29.4,G
10.7,9.0,9.5,B
19.8,7.6,10.4,J
10.8,8.8,10.2,E
37.1,28.2,29.4,F
22.0,31.3,30.1,G
10.3,9.9,10.9,B
34.6,29.1,29.3,F
10.2,9.3,8.7,B
8.7,17.7,6.5,I
20.7,30.2,30.0,G
10.3,9.6,10.5,B
31.1,27.8,29.8,F
10.0,10.7,10.6,B
22.6,29.6,29.7,G
15.2,10.8,9.2,D
33.4,30.3,31.0,F
16.7,9.0,8.7,D
10.7,9.9,10.0,B
35.4,30.0,29.3,F
8.6,17.2,6.4,I
10.6,10.2,10.0,B
10.8,10.4,9.6,B
36.6,31.0,31.7,F
23.3,29.0,29.3,G
34.4,29.6,29.3,F
8.8,9.9,10.3,B
15.8,10.8,9.7,D
35.6,31.1,30.3,F
19.8,29.9,29.2,G
13.6,9.8,9.2,D
38.0,28.2,29.9,F
10.8,9.4,10.1,B
33.7,29.2,30.4,F
19.2,6.9,9.1,J
11.1,10.0,9.9,B
10.3,10.0,10.1,B
10.1,18.2,3.7,I
18.3,3.3,11.7,J
10.3,8.2,10.5,B
16.7,9.9,10.3,D
36.0,30.6,30.6,F
12.7,17.6,7.1,I
34.0,28.7,30.6,F
8.7,9.1,9.9,B
32.7,31.3,30.2,F
9.8,10.7,11.3,C
5.4,8.8,19.1,H
9.9,8.5,8.7,B
21.8,29.2,29.3,G
9.1,10.4,11.0,B
10.3,10.7,9.6,B
9.6,9.5,11.1,B
10.5,14.0,11.9,E
10.7,8.9,13.7,C
9.8,10.4,10.5,B
9.1,10.6,13.9,C
11.7,10.6,10.3,B
31.3,28.9,30.2,F
16.3,19.9,24.5,Noise
20.5,32.4,30.3,G
20.4,28.9,31.9,G
32.7,29.2,30.3,F
18.1,29.9,30.6,G
10.6,16.5,10.3,E
13.2,9.7,11.4,D
9.7,17.2,8.9,E
10.2,10.5,9.7,B
10.4,17.8,6.1,I
33.1,29.3,32.1,F
19.0,31.3,31.6,G
8.7,10.3,13.9,C
17.6,10.9,8.6,J
21.9,30.4,28.7,G
20.7,29.5,29.8,G
10.4,8.7,8.5,B
11.2,11.1,11.5,B
18.0,29.7,30.1,G
8.8,16.2,8.5,E
17.3,4.5,10.2,J
8.6,10.9,17.1,H
34.2,30.2,29.2,F
22.3,29.3,31.7,G
9.3,11.5,9.2,B
9.6,7.5,11.1,B
15.8,9.9,8.8,D
9.1,16.3,8.6,E
9.2,11.4,16.7,C
20.8,28.8,30.3,G
8.7,15.2,9.8,E
10.2,16.0,10.2,E
9.6,16.7,5.7,I
10.4,11.1,15.2,C
11.7,9.7,14.5,C
10.1,8.3,9.2,B
9.7,10.7,10.7,B
10.3,13.8,10.4,E
21.1,29.7,30.1,G
8.3,9.1,17.5,H
10.5,10.2,9.2,B
11.4,10.2,16.7,H
20.8,29.3,29.3,G
4.9,10.8,17.9,H
35.3,28.7,29.9,F
8.4,11.9,14.8,C
9.5,9.6,9.1,B
15.6,9.1,8.2,D
8.3,10.2,12.4,C
9.0,12.3,10.3,B
9.7,11.2,9.9,B
10.3,7.6,10.4,B
23.3,30.5,31.8,G
4.7,10.4,19.5,H
10.6,18.4,8.6,I
10.2,9.8,9.9,B
21.5,31.4,30.6,G
9.5,18.5,7.6,I
23.0,31.0,29.4,G
9.6,8.8,9.2,B
10.3,10.7,16.4,C
9.0,12.7,18.7,H
11.5,9.4,9.0,B
11.0,10.3,12.0,C
24.0,30.1,30.1,G
38.1,30.0,29.4,F
10.2,10.1,9.0,B
18.2,4.4,10.9,J
17.3,6.2,9.8,J
16.8,30.0,31.3,G
11.8,16.9,-0.3,I
9.5,10.2,9.3,B
22.7,28.5,29.5,G
3.5,11.6,17.6,H
8.6,8.9,8.9,B
12.7,8.6,10.4,D
33.0,31.3,29.6,F
9.1,19.2,3.9,I
21.2,31.6,31.9,G
10.3,9.7,9.4,B
7.1,11.6,18.8,H
3.7,8.6,18.0,H
10.1,11.1,11.0,B
17.9,8.3,10.7,J
11.3,9.4,16.7,H
10.0,16.5,10.6,E
8.1,8.7,17.8,H
8.9,17.7,6.4,I
38.4,31.5,29.2,F
9.5,11.0,9.6,B
18.0,4.2,10.7,J
33.0,30.6,30.0,F
10.2,13.0,10.1,E
15.7,10.9,9.1,D
32.5,31.8,30.0,F
8.1,10.7,8.3,B
32.4,29.5,31.1,F
18.1,3.8,10.5,J
9.2,10.5,16.2,C
7.5,9.2,16.7,H
8.8,8.4,8.5,B
10.9,18.4,10.5,I
16.6,6.1,10.5,J
33.9,30.0,29.7,F
10.5,14.4,11.2,E
15.5,10.5,10.3,D
22.5,30.4,30.0,G
10.5,10.4,9.9,B
19.5,30.1,29.2,G
35.9,31.6,30.0,F
9.2,10.6,9.3,B
8.6,11.0,16.3,C
11.3,9.5,17.8,C
37.0,28.4,29.0,F
6.3,10.0,20.6,H
15.9,10.4,10.1,D
10.4,10.8,14.0,C
4.1,10.3,18.1,H
14.1,11.0,11.6,D
14.2,9.1,10.2,D
9.1,8.1,17.5,H
11.7,15.3,10.1,E
8.1,9.0,10.0,B
10.1,13.8,10.9,E
35.2,28.9,29.2,F
9.6,18.5,2.7,I
9.7,10.5,8.5,B
9.3,11.1,16.8,C
10.7,14.9,10.6,E
10.8,10.4,13.1,C
23.0,32.0,29.2,G
14.4,12.6,10.5,D
16.7,9.2,8.8,D
32.8,29.7,28.2,F
10.5,9.8,8.9,B
35.4,30.2,29.6,F
10.2,17.2,5.2,I
32.6,30.2,30.7,F
33.8,30.6,15.2,Noise
9.9,16.0,7.3,I
37.5,30.2,28.6,F
11.8,9.3,11.6,B
23.9,30.0,30.2,G
19.8,29.1,29.6,G
5.8,11.1,16.2,H
19.1,7.9,10.3,J
10.3,11.1,13.9,C
8.1,9.9,11.3,B
7.5,10.1,17.4,H
10.9,9.2,9.5,B
9.7,9.1,9.8,B
33.4,30.3,30.4,F
9.9,10.4,10.9,B
9.1,8.9,9.7,B
32.3,29.5,30.1,F
10.1,9.9,11.1,B
9.8,14.0,8.7,E
10.3,8.4,10.0,B
10.1,9.9,11.2,B
18.0,8.1,10.0,J
9.1,9.1,15.7,C
21.7,29.8,29.5,G
9.7,18.9,9.9,E
9.6,16.5,11.0,I
8.7,15.2,10.2,E
10.3,10.2,11.1,B
12.1,8.3,8.6,B
9.4,8.9,9.0,B
9.0,9.4,9.8,B
20.1,29.1,31.2,G
9.4,9.2,8.6,B
12.1,12.2,9.4,D
21.2,29.1,29.2,G
36.4,30.3,30.0,F
11.1,9.1,10.2,B
9.3,9.8,11.3,B
17.4,6.3,11.3,J
9.3,8.6,7.0,B
21.1,28.5,29.1,G
15.3,9.8,10.8,D
18.6,9.8,9.2,D
35.4,29.1,29.4,F
34.4,30.7,30.9,F
8.7,8.3,10.7,B
17.8,7.3,10.6,J
9.7,18.6,7.1,I
13.2,10.8,10.5,D
11.4,15.0,9.2,E
10.5,18.7,3.5,I
19.1,29.2,29.8,G
17.4,8.0,10.5,J
4.5,1.4,15.5,Noise
34.1,31.1,31.1,F
